Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Trans_Ct,Churned
F,Unknown,Less than $40K,3,2,0,1349,71,0
F,Graduate,Less than $40K,4,1,3,1156,64,0
F,College,Less than $40K,3,2,3,1817,65,0
F,Graduate,Less than $40K,3,3,1,0,87,0
F,Graduate,Unknown,3,4,3,1836,32,1
M,Unknown,$60K - $80K,6,2,3,2517,85,0
M,Uneducated,$60K - $80K,6,1,1,883,63,0
F,High School,Unknown,1,4,3,1803,39,1
F,High School,$40K - $60K,4,1,3,2205,74,0
F,Graduate,Less than $40K,5,2,3,1792,84,0
F,Graduate,$40K - $60K,5,3,3,671,45,1
M,Graduate,$40K - $60K,4,1,2,0,82,0
M,Graduate,$60K - $80K,3,2,2,1225,61,0
F,Doctorate,Less than $40K,3,1,3,606,80,0
F,High School,Less than $40K,4,1,2,0,73,0
F,Unknown,Less than $40K,3,5,3,1482,74,0
F,High School,Less than $40K,6,3,3,1608,38,1
F,High School,$40K - $60K,5,2,1,2232,79,0
F,Unknown,Less than $40K,4,2,3,0,64,0
F,Uneducated,Less than $40K,3,2,3,670,83,0
F,Graduate,$40K - $60K,5,3,1,1913,73,0
F,Graduate,Less than $40K,5,2,2,0,63,0
M,Graduate,$120K +,3,5,3,0,39,1
F,High School,Less than $40K,3,2,2,0,69,0
F,College,Unknown,6,3,3,1794,85,0
M,Graduate,$60K - $80K,6,2,0,917,66,0
F,Uneducated,Less than $40K,5,3,3,1446,69,0
F,College,Less than $40K,4,2,2,1528,71,0
F,Uneducated,Unknown,5,1,1,1272,73,0
F,Unknown,$40K - $60K,5,3,4,1999,50,1
F,College,Less than $40K,3,1,2,765,66,0
F,Doctorate,Less than $40K,3,2,2,0,38,1
M,Graduate,$60K - $80K,4,2,2,1285,77,0
F,Graduate,Less than $40K,3,2,3,1674,80,0
F,Graduate,$40K - $60K,5,2,2,1613,80,0
M,Graduate,$60K - $80K,4,3,3,1014,81,0
F,Unknown,Less than $40K,4,1,2,0,62,0
F,Graduate,Less than $40K,4,1,3,0,84,0
F,Post-Graduate,Less than $40K,6,3,2,1023,81,0
F,Unknown,Less than $40K,5,3,2,1316,68,0
F,High School,Less than $40K,4,2,3,929,79,0
F,High School,Less than $40K,5,3,2,0,75,0
F,College,$40K - $60K,6,2,3,1590,89,0
F,Graduate,$40K - $60K,3,3,3,0,83,0
F,Graduate,Less than $40K,5,2,3,528,41,1
F,Doctorate,Less than $40K,4,3,4,2262,39,1
F,Post-Graduate,Less than $40K,4,1,0,1247,71,0
F,College,Unknown,3,3,3,0,67,0
F,Uneducated,Less than $40K,3,2,6,0,41,1
F,Graduate,Less than $40K,3,2,3,983,86,0
M,Graduate,$120K +,1,3,2,0,44,1
M,High School,$80K - $120K,3,3,4,1034,64,0
F,Graduate,Less than $40K,4,2,3,1230,68,0
F,Post-Graduate,Less than $40K,6,1,1,1807,83,0
F,Graduate,Less than $40K,6,2,2,0,79,0
F,Unknown,Less than $40K,5,2,1,868,85,0
M,Unknown,$60K - $80K,4,1,3,1043,62,0
M,Uneducated,$80K - $120K,3,3,3,0,73,0
F,Post-Graduate,Unknown,5,3,3,0,82,0
F,Graduate,$40K - $60K,3,2,2,931,78,0
M,Uneducated,$80K - $120K,4,2,2,2126,65,0
F,Graduate,Unknown,4,2,2,0,80,0
F,Graduate,Less than $40K,4,3,2,1101,70,0
M,High School,$80K - $120K,5,2,3,2138,83,0
F,Graduate,$40K - $60K,5,1,3,1617,62,0
F,High School,Less than $40K,4,2,2,1487,71,0
F,Unknown,Less than $40K,3,1,3,0,78,0
F,Doctorate,Less than $40K,3,2,3,0,36,1
F,Graduate,Unknown,4,1,2,2082,76,0
F,Uneducated,Less than $40K,3,1,3,650,71,0
M,Uneducated,$120K +,4,3,3,2170,77,0
F,Graduate,Less than $40K,3,3,5,0,44,1
F,High School,Less than $40K,3,2,2,906,84,0
M,High School,$60K - $80K,4,3,3,1503,74,0
F,Post-Graduate,$40K - $60K,4,6,3,1611,67,0
M,High School,$60K - $80K,4,3,4,0,48,1
F,Graduate,Less than $40K,4,2,3,1761,89,0
M,Post-Graduate,$80K - $120K,6,3,2,1478,70,0
F,Unknown,Less than $40K,3,2,3,0,38,1
F,Graduate,Less than $40K,6,4,3,0,44,1
M,Post-Graduate,$40K - $60K,6,3,2,1555,70,0
F,High School,Less than $40K,6,3,0,2411,82,0
F,Graduate,Unknown,3,2,1,0,40,1
F,Graduate,Unknown,2,3,5,696,38,1
F,College,Less than $40K,4,2,3,721,86,0
M,Post-Graduate,$60K - $80K,3,2,3,511,39,1
F,High School,$40K - $60K,5,3,3,0,40,1
F,Graduate,Less than $40K,6,1,3,0,85,0
F,High School,Less than $40K,6,1,1,1566,69,0
F,Graduate,Less than $40K,3,3,0,1362,91,0
F,College,Unknown,6,1,1,488,65,0
F,Uneducated,Unknown,3,4,3,2517,50,1
F,Graduate,Less than $40K,6,3,3,1301,71,0
F,College,Less than $40K,5,2,1,1340,73,0
F,College,Less than $40K,6,3,3,0,84,0
F,Graduate,Less than $40K,6,2,3,1148,73,0
F,Uneducated,Unknown,4,2,3,2200,85,0
F,Graduate,Less than $40K,6,1,1,1176,64,0
F,High School,Less than $40K,4,1,2,1786,63,0
F,Graduate,Less than $40K,3,1,1,1356,81,0
F,High School,Less than $40K,3,5,1,1735,42,1
F,Uneducated,Less than $40K,3,1,2,1499,80,0
M,High School,$60K - $80K,6,3,2,2517,68,0
F,College,Unknown,3,3,2,0,68,0
F,Unknown,Less than $40K,6,2,3,1132,56,0
M,Graduate,$60K - $80K,5,3,2,1676,75,0
M,College,$40K - $60K,6,1,2,1680,60,0
F,High School,Less than $40K,5,1,3,0,89,0
F,Uneducated,Less than $40K,3,3,3,642,49,1
M,High School,$80K - $120K,5,3,3,0,75,0
F,College,Unknown,4,1,2,670,76,0
M,Unknown,$60K - $80K,4,3,3,1249,66,0
F,Graduate,Less than $40K,3,2,1,0,35,1
M,Unknown,$80K - $120K,6,2,2,0,71,0
F,Uneducated,$40K - $60K,4,3,3,1287,67,0
F,Unknown,Less than $40K,5,2,4,0,58,1
F,Unknown,Less than $40K,4,1,2,1026,74,0
F,Uneducated,Unknown,4,3,3,996,85,0
F,Graduate,Less than $40K,2,6,3,0,36,1
M,Unknown,$80K - $120K,5,1,3,724,79,0
F,High School,$40K - $60K,5,1,2,0,66,0
M,Doctorate,$120K +,6,2,2,1151,72,0
F,Unknown,Less than $40K,3,3,0,0,78,0
F,College,Less than $40K,6,3,1,1343,86,0
F,High School,Less than $40K,5,3,3,0,40,1
F,Unknown,$40K - $60K,4,2,2,1082,90,0
F,Graduate,Less than $40K,1,3,4,502,46,1
M,Graduate,$80K - $120K,6,3,3,800,85,0
F,College,Unknown,6,4,3,0,81,0
M,College,$80K - $120K,5,4,2,0,63,0
M,High School,$120K +,3,4,2,1436,73,0
F,High School,Less than $40K,6,3,3,0,39,1
F,Graduate,Less than $40K,6,3,2,1746,85,0
M,High School,$80K - $120K,4,2,2,992,82,0
F,Graduate,Less than $40K,4,2,4,0,44,1
M,Uneducated,$120K +,4,3,2,2024,71,0
F,Graduate,Unknown,3,5,3,706,41,1
F,Doctorate,Less than $40K,5,2,2,1789,75,0
F,College,Less than $40K,3,3,3,2277,85,0
F,Unknown,$40K - $60K,6,3,2,0,78,0
F,High School,$40K - $60K,5,2,3,728,78,0
M,High School,$40K - $60K,6,2,1,1196,66,0
F,High School,Less than $40K,4,3,3,0,65,0
F,Graduate,$40K - $60K,5,3,1,2424,78,0
F,Graduate,Less than $40K,5,1,1,1713,75,0
F,High School,Less than $40K,4,2,2,0,95,0
F,High School,Less than $40K,3,3,4,0,50,1
F,Uneducated,Less than $40K,4,3,2,0,72,0
M,Graduate,$40K - $60K,5,1,1,1779,74,0
F,High School,Less than $40K,4,3,3,1969,79,0
M,Graduate,Less than $40K,4,5,2,1459,69,0
F,High School,$40K - $60K,2,3,2,0,31,1
F,Graduate,Less than $40K,5,2,1,2147,66,0
F,Post-Graduate,Unknown,6,3,2,1996,81,0
M,Uneducated,$80K - $120K,4,3,1,1426,71,0
F,Doctorate,Unknown,5,2,3,905,69,0
M,College,$120K +,2,2,3,1599,49,1
F,High School,Less than $40K,4,2,1,1003,84,0
M,Uneducated,$120K +,3,2,3,0,61,0
F,Doctorate,Unknown,6,4,3,0,36,1
F,College,Unknown,5,3,3,753,84,0
F,Unknown,Less than $40K,3,3,1,1587,79,0
F,Graduate,$40K - $60K,5,2,3,1259,75,0
F,Doctorate,Less than $40K,4,1,2,940,74,0
M,High School,$60K - $80K,6,6,3,1087,75,0
M,Graduate,$60K - $80K,6,1,3,642,81,0
F,Doctorate,Less than $40K,6,3,2,1917,65,0
M,College,$80K - $120K,5,3,2,568,67,0
M,Graduate,$60K - $80K,6,2,3,1868,66,0
M,Graduate,$80K - $120K,3,2,0,1534,66,0
M,Unknown,$60K - $80K,6,3,3,1542,97,0
F,High School,$40K - $60K,3,3,3,1794,72,0
M,Graduate,$80K - $120K,3,2,3,825,52,1
M,Graduate,$60K - $80K,4,4,3,1344,64,0
F,College,Less than $40K,3,3,2,1772,80,0
F,Graduate,Less than $40K,6,4,2,510,66,0
F,Unknown,Less than $40K,3,2,4,0,60,1
M,Uneducated,$40K - $60K,4,2,3,0,82,0
M,Uneducated,$60K - $80K,3,3,2,766,78,0
F,High School,$40K - $60K,1,3,2,1474,47,1
M,Graduate,$80K - $120K,6,1,2,0,57,0
M,Graduate,$120K +,4,3,3,1915,65,0
M,Uneducated,$40K - $60K,6,3,2,759,86,0
F,Doctorate,Less than $40K,5,2,3,1559,83,0
M,Post-Graduate,$60K - $80K,3,2,2,1400,85,0
M,Uneducated,$80K - $120K,6,3,3,2016,78,0
M,High School,$60K - $80K,2,3,2,0,52,1
F,Graduate,Unknown,4,1,3,727,83,0
F,Graduate,Unknown,3,3,3,1066,78,0
F,Graduate,Less than $40K,3,1,2,2453,82,0
F,Unknown,Less than $40K,4,2,2,926,79,0
F,Uneducated,Unknown,5,4,5,0,42,1
F,Graduate,Less than $40K,4,2,2,1686,74,0
F,College,Less than $40K,6,1,0,0,81,0
M,High School,$120K +,6,3,2,1682,69,0
F,High School,$40K - $60K,3,2,6,0,44,1
F,Graduate,Less than $40K,5,3,3,1826,74,0
M,Unknown,$80K - $120K,4,2,3,0,72,0
F,Unknown,$40K - $60K,4,2,3,0,80,0
M,Graduate,$60K - $80K,5,1,3,1913,69,0
F,Uneducated,Less than $40K,5,2,3,0,87,0
F,Graduate,Unknown,1,3,1,1848,29,1
F,Graduate,Less than $40K,4,1,3,0,78,0
F,High School,Unknown,5,3,3,1194,87,0
M,Uneducated,$40K - $60K,5,4,3,1960,45,1
F,Graduate,Unknown,5,3,3,1802,91,0
M,Uneducated,$80K - $120K,3,3,3,0,44,1
F,Graduate,Less than $40K,3,3,3,0,85,0
F,High School,$40K - $60K,3,2,2,0,86,0
M,College,$60K - $80K,4,3,3,1380,90,0
F,High School,Less than $40K,3,2,2,823,69,0
F,Graduate,Less than $40K,6,4,3,0,37,1
F,Graduate,Less than $40K,4,1,2,877,76,0
F,Uneducated,Unknown,5,1,0,1380,64,0
F,High School,Less than $40K,5,3,2,2517,47,1
M,Graduate,Unknown,5,3,2,1675,76,0
F,Doctorate,Unknown,6,6,2,0,81,0
F,Graduate,Unknown,6,1,3,1322,70,0
F,Graduate,Less than $40K,5,2,3,0,45,1
F,Unknown,$40K - $60K,3,3,2,0,85,0
F,College,Unknown,5,1,3,0,83,0
F,Graduate,Unknown,4,3,3,1748,80,0
M,Uneducated,$60K - $80K,6,3,2,1270,81,0
F,Unknown,Less than $40K,4,2,3,0,72,0
F,High School,Unknown,4,1,2,1157,82,0
M,High School,$120K +,2,4,4,0,41,1
M,Uneducated,$80K - $120K,3,1,2,0,76,0
M,High School,$80K - $120K,4,3,2,1612,77,0
F,Graduate,Unknown,5,3,3,660,81,0
M,Unknown,$40K - $60K,6,2,4,0,44,1
F,Unknown,Less than $40K,6,1,2,0,65,0
F,Unknown,Less than $40K,3,4,2,2203,66,0
M,Uneducated,$80K - $120K,6,3,2,584,83,0
F,Unknown,Less than $40K,3,2,3,0,39,1
F,High School,Less than $40K,6,3,3,1498,79,0
M,Unknown,$120K +,6,2,3,0,74,0
F,High School,Unknown,3,2,3,1549,82,0
M,College,Less than $40K,5,2,2,1309,63,0
F,Doctorate,Less than $40K,4,1,0,0,82,0
M,Unknown,$60K - $80K,6,3,2,747,76,0
F,Post-Graduate,$40K - $60K,4,3,2,2164,73,0
F,Graduate,$40K - $60K,3,1,2,0,73,0
F,Graduate,Less than $40K,3,0,3,1926,48,1
F,Graduate,$40K - $60K,3,2,2,1977,75,0
F,Post-Graduate,Unknown,3,3,3,1342,67,0
F,Uneducated,Less than $40K,5,3,1,1313,84,0
F,Unknown,Less than $40K,3,3,3,1267,37,1
F,Graduate,Less than $40K,5,2,2,1282,76,0
M,Graduate,$60K - $80K,4,3,2,1775,73,0
F,High School,Less than $40K,3,3,3,1101,68,0
F,Uneducated,Less than $40K,3,3,0,1776,79,0
M,High School,$40K - $60K,3,3,3,2481,76,0
M,Post-Graduate,$40K - $60K,4,2,2,0,60,0
F,Graduate,Less than $40K,3,1,1,1410,58,0
F,High School,Less than $40K,6,2,3,2417,71,0
M,Graduate,$120K +,6,4,3,1000,37,1
F,Post-Graduate,Unknown,5,3,1,0,84,0
F,College,Less than $40K,5,3,6,0,47,1
F,Uneducated,Less than $40K,5,3,3,2517,47,1
F,High School,Less than $40K,3,3,3,1340,39,1
M,Doctorate,$60K - $80K,5,2,2,2051,69,0
M,High School,$60K - $80K,5,2,1,2384,97,0
F,Unknown,Less than $40K,3,2,1,0,82,0
M,High School,$40K - $60K,5,3,1,708,62,0
F,Uneducated,Less than $40K,4,3,3,1188,73,0
M,Post-Graduate,$60K - $80K,3,2,1,1626,61,0
F,Post-Graduate,Less than $40K,6,2,3,1513,77,0
F,High School,$40K - $60K,3,3,3,0,74,0
M,Uneducated,$60K - $80K,6,1,1,1643,69,0
M,Graduate,$80K - $120K,3,2,2,1506,77,0
F,Unknown,Less than $40K,3,2,2,1689,78,0
F,High School,Less than $40K,3,1,3,1658,75,0
M,Doctorate,$60K - $80K,5,6,3,1395,73,0
F,Graduate,Unknown,5,3,0,1325,74,0
M,High School,$120K +,5,3,3,0,53,0
F,High School,$40K - $60K,3,3,4,0,42,1
F,Post-Graduate,Less than $40K,3,6,3,0,36,1
F,High School,Less than $40K,6,3,2,1475,84,0
F,Graduate,$40K - $60K,2,2,6,1965,46,1
F,Graduate,Unknown,5,2,2,1884,60,0
M,Graduate,$80K - $120K,6,3,1,1290,68,0
M,Uneducated,$60K - $80K,1,3,6,0,49,1
F,Uneducated,$40K - $60K,5,3,2,1674,86,0
M,Doctorate,$60K - $80K,6,1,3,1527,67,0
F,Unknown,Unknown,3,4,2,1306,78,0
M,High School,$60K - $80K,4,3,3,0,74,0
F,Unknown,Less than $40K,6,3,1,0,55,0
F,Unknown,Less than $40K,4,2,3,1278,69,0
F,High School,Less than $40K,5,2,1,1237,68,0
M,Graduate,$80K - $120K,5,3,2,1696,82,0
F,Graduate,Less than $40K,5,3,2,0,74,0
M,College,$80K - $120K,6,3,1,1161,91,0
F,Post-Graduate,Less than $40K,5,3,3,621,79,0
M,College,$80K - $120K,6,3,3,1629,78,0
M,Graduate,$40K - $60K,5,2,1,0,77,0
F,Unknown,Less than $40K,5,2,1,1871,78,0
F,College,$40K - $60K,5,3,4,2517,56,1
M,Unknown,$60K - $80K,5,3,1,1659,77,0
F,College,Less than $40K,5,6,2,727,78,0
M,Post-Graduate,$80K - $120K,3,1,2,2488,87,0
F,Graduate,Less than $40K,4,2,1,0,81,0
M,High School,$40K - $60K,4,1,2,1141,88,0
F,Graduate,Less than $40K,6,2,3,1502,75,0
F,College,$40K - $60K,5,0,2,1582,75,0
F,Graduate,Less than $40K,1,2,3,0,36,1
F,Graduate,Less than $40K,5,3,4,1530,41,1
F,Unknown,Unknown,5,3,3,0,47,1
F,Unknown,Less than $40K,3,1,2,1510,77,0
F,High School,Unknown,3,1,3,0,76,0
F,Graduate,$40K - $60K,3,3,3,1992,76,0
M,High School,$80K - $120K,6,3,1,1295,89,0
F,Graduate,Less than $40K,5,1,2,2517,85,0
F,College,Less than $40K,3,3,0,0,65,0
F,Graduate,Less than $40K,5,3,3,903,78,0
F,College,Unknown,5,1,3,634,79,0
F,Graduate,Less than $40K,6,1,3,1714,81,0
F,High School,$40K - $60K,4,1,3,2307,90,0
F,High School,$40K - $60K,3,1,3,1410,79,0
M,Uneducated,$80K - $120K,6,3,2,1104,47,1
M,College,$80K - $120K,5,3,1,0,79,0
F,Graduate,$40K - $60K,4,3,1,582,92,0
F,High School,Less than $40K,3,3,2,1804,61,0
F,High School,Less than $40K,6,2,3,1509,78,0
F,Post-Graduate,Less than $40K,6,2,2,0,87,0
F,Uneducated,Less than $40K,3,6,3,0,37,1
M,High School,$80K - $120K,5,3,3,0,82,0
F,Graduate,Less than $40K,6,2,1,0,70,0
F,College,$40K - $60K,3,1,2,2143,78,0
F,College,Less than $40K,4,2,3,2038,77,0
F,Post-Graduate,Less than $40K,4,3,2,1203,78,0
F,High School,Less than $40K,5,3,3,1812,86,0
M,Graduate,$80K - $120K,4,3,2,1480,85,0
F,High School,Unknown,6,1,1,1826,68,0
M,Unknown,$80K - $120K,2,3,3,0,41,1
M,College,$60K - $80K,4,2,1,889,64,0
F,High School,$40K - $60K,5,3,2,1522,69,0
F,College,$40K - $60K,5,2,3,0,45,1
M,High School,$80K - $120K,4,3,2,794,70,0
F,College,$40K - $60K,6,1,3,1915,76,0
F,Unknown,Less than $40K,4,2,3,1452,74,0
F,High School,Unknown,3,1,3,0,83,0
F,Uneducated,Less than $40K,6,2,2,0,82,0
F,Unknown,Less than $40K,3,2,3,0,77,0
F,Graduate,Unknown,5,1,0,2003,86,0
F,Doctorate,Less than $40K,3,4,3,0,41,1
M,High School,$80K - $120K,6,2,2,986,73,0
F,Graduate,Less than $40K,6,2,3,749,50,0
F,Graduate,Less than $40K,3,3,3,788,71,0
F,Graduate,Less than $40K,5,2,4,0,44,1
F,Doctorate,Less than $40K,4,3,2,1578,81,0
F,Unknown,Less than $40K,5,3,1,1611,77,0
F,Graduate,Less than $40K,6,2,3,972,82,0
M,Uneducated,$80K - $120K,5,4,3,450,47,1
F,Graduate,Less than $40K,3,1,3,0,82,0
M,Post-Graduate,$60K - $80K,6,3,3,2432,75,0
F,High School,Less than $40K,3,6,3,0,81,0
M,Graduate,$80K - $120K,3,3,2,1196,76,0
M,Graduate,$60K - $80K,3,1,3,936,79,0
F,High School,Unknown,5,1,3,0,75,0
M,Graduate,$80K - $120K,3,1,3,1231,77,0
F,Uneducated,Unknown,6,3,2,0,89,0
M,College,$80K - $120K,4,2,3,922,83,0
M,College,$60K - $80K,6,3,2,1187,81,0
F,College,Less than $40K,4,3,2,0,66,0
F,Unknown,Less than $40K,3,1,2,2196,77,0
F,Uneducated,Unknown,4,1,3,0,83,0
F,High School,Less than $40K,6,3,3,1634,74,0
F,College,Less than $40K,5,2,2,1304,80,0
F,High School,Less than $40K,6,2,3,2418,68,0
F,Unknown,$40K - $60K,5,1,2,1277,47,0
F,Unknown,Less than $40K,3,1,3,1937,85,0
F,High School,Unknown,3,1,2,1361,80,0
F,Unknown,Less than $40K,3,2,2,1472,55,1
M,Post-Graduate,$40K - $60K,6,1,2,1299,78,0
F,Graduate,Less than $40K,6,3,0,1189,60,0
F,Graduate,$40K - $60K,6,2,2,1468,88,0
F,College,Less than $40K,5,2,0,1888,62,0
M,High School,$80K - $120K,6,3,3,2413,72,0
M,Doctorate,Less than $40K,6,4,3,0,82,0
F,Unknown,Less than $40K,3,2,2,1071,66,0
F,Graduate,Less than $40K,5,3,3,1619,83,0
F,Doctorate,$40K - $60K,4,3,3,881,71,0
F,Graduate,Less than $40K,6,1,3,0,82,0
F,High School,Less than $40K,1,3,4,0,57,1
M,Uneducated,$40K - $60K,3,3,3,1333,62,0
F,Post-Graduate,$40K - $60K,3,2,0,0,81,0
M,Uneducated,Less than $40K,6,3,3,1204,84,0
F,Graduate,Unknown,5,1,0,0,67,0
F,Doctorate,Less than $40K,1,3,3,950,43,1
F,Graduate,Unknown,5,1,2,0,78,0
F,Graduate,Less than $40K,5,5,2,1037,82,0
M,Unknown,$80K - $120K,3,2,3,1138,59,0
F,High School,Less than $40K,6,2,3,0,87,0
F,Graduate,Unknown,5,2,2,2074,81,0
F,High School,Less than $40K,3,3,2,1504,61,0
F,Uneducated,Less than $40K,5,2,3,1000,69,0
F,Graduate,Unknown,5,1,2,0,65,0
F,College,Less than $40K,6,3,3,0,47,1
F,Graduate,Less than $40K,5,1,2,1617,73,0
F,College,Less than $40K,3,2,3,871,59,0
F,College,Less than $40K,4,2,0,687,73,0
F,Graduate,Less than $40K,3,3,3,0,76,0
F,Doctorate,Less than $40K,3,3,2,1705,89,0
M,Unknown,$80K - $120K,6,2,3,1160,83,0
F,Graduate,Less than $40K,3,3,3,0,35,1
F,Post-Graduate,Unknown,4,1,2,1267,74,0
F,High School,Less than $40K,5,2,4,0,44,1
F,Unknown,Less than $40K,4,3,2,2390,68,0
F,High School,Less than $40K,2,2,2,0,56,1
F,College,Less than $40K,6,3,2,0,89,0
M,Uneducated,$60K - $80K,4,2,1,1136,87,0
F,Graduate,Less than $40K,4,2,3,0,42,1
F,Uneducated,Unknown,4,2,3,1175,76,0
F,High School,$40K - $60K,6,3,2,0,87,0
F,Graduate,Less than $40K,3,2,3,0,68,0
F,High School,Less than $40K,4,3,3,632,49,1
F,Post-Graduate,$40K - $60K,6,3,3,0,85,0
M,Graduate,$60K - $80K,6,1,3,1494,69,0
F,Doctorate,Unknown,1,3,3,1558,43,1
M,College,$60K - $80K,3,3,2,1079,74,0
F,Unknown,Less than $40K,6,1,2,1602,78,0
F,Unknown,Less than $40K,6,3,0,0,86,0
F,Graduate,Less than $40K,4,1,2,1037,72,0
M,Unknown,$60K - $80K,6,1,3,1085,72,0
F,Unknown,Less than $40K,4,3,2,1744,88,0
M,Doctorate,$80K - $120K,2,3,3,895,38,1
M,Doctorate,$80K - $120K,6,1,2,1417,61,0
F,Unknown,Less than $40K,5,4,3,0,41,1
F,Uneducated,$40K - $60K,4,3,3,522,37,1
F,Post-Graduate,Less than $40K,6,2,2,1346,76,0
F,Graduate,Less than $40K,5,3,1,0,54,1
F,Unknown,$40K - $60K,3,2,2,1651,86,0
F,Unknown,Less than $40K,5,2,2,909,67,0
F,Graduate,Unknown,4,3,3,1134,77,0
M,Post-Graduate,$60K - $80K,6,3,2,1482,76,0
F,Graduate,Less than $40K,5,2,2,891,59,0
F,Graduate,Less than $40K,5,2,2,1174,77,0
F,College,Less than $40K,1,3,3,0,31,1
M,Uneducated,$60K - $80K,3,3,3,0,74,0
F,Unknown,Less than $40K,6,1,3,1647,44,1
F,High School,Less than $40K,4,2,2,1989,70,0
M,Graduate,$60K - $80K,6,3,2,0,72,0
F,Graduate,Less than $40K,5,3,3,0,59,1
F,College,Less than $40K,3,2,2,1490,80,0
F,College,Less than $40K,6,2,0,0,83,0
F,Graduate,Less than $40K,3,2,3,0,47,1
F,Graduate,Less than $40K,5,2,3,1244,71,0
F,High School,$40K - $60K,6,2,3,1936,53,0
F,College,Unknown,4,3,2,2042,75,0
F,Unknown,Less than $40K,3,2,2,916,89,0
F,Unknown,$40K - $60K,5,2,2,1465,82,0
F,Graduate,$40K - $60K,5,1,3,1164,81,0
F,Graduate,Less than $40K,5,3,2,787,79,0
F,High School,$40K - $60K,6,1,1,2090,67,0
F,Uneducated,Unknown,6,3,1,1682,81,0
M,Doctorate,$40K - $60K,5,3,3,1171,70,0
F,Uneducated,Less than $40K,4,2,3,1450,83,0
F,High School,Less than $40K,5,1,3,2121,79,0
F,High School,Less than $40K,2,3,3,0,41,1
F,Unknown,$40K - $60K,3,1,1,0,70,0
M,Unknown,$120K +,5,3,2,0,66,0
M,High School,Less than $40K,3,3,1,1524,57,0
F,Graduate,Less than $40K,6,1,3,1911,79,0
F,College,$40K - $60K,6,2,3,0,82,0
F,Doctorate,$40K - $60K,4,1,3,0,46,1
F,Doctorate,$40K - $60K,4,2,3,1385,82,0
M,High School,$60K - $80K,5,3,3,1775,80,0
F,Post-Graduate,Less than $40K,4,1,3,1250,69,0
M,Graduate,$80K - $120K,5,2,2,1115,65,0
F,Graduate,Less than $40K,3,1,1,1902,84,0
F,College,Less than $40K,3,1,3,691,84,0
F,High School,Less than $40K,3,3,1,1270,84,0
F,Graduate,Less than $40K,5,1,1,1054,73,0
F,Graduate,Less than $40K,3,2,3,2126,75,0
F,Graduate,$40K - $60K,3,1,3,1865,77,0
F,High School,Less than $40K,1,3,4,0,49,1
F,Uneducated,Less than $40K,4,1,2,0,81,0
F,Post-Graduate,Less than $40K,5,2,3,0,63,1
F,Post-Graduate,Less than $40K,4,2,3,1641,61,0
F,High School,$40K - $60K,5,3,1,1339,90,0
F,High School,Less than $40K,5,1,3,2517,81,0
M,Unknown,$80K - $120K,3,3,1,1379,90,0
F,Post-Graduate,Less than $40K,6,3,1,1483,71,0
M,Uneducated,$80K - $120K,3,2,3,599,63,0
F,Uneducated,Less than $40K,3,3,2,1080,79,0
F,Uneducated,Unknown,5,3,3,849,43,1
F,Graduate,Unknown,3,3,3,0,73,0
M,Unknown,Less than $40K,5,3,3,0,40,1
F,Doctorate,Less than $40K,3,3,4,500,45,1
F,Post-Graduate,$40K - $60K,4,1,3,0,66,0
F,Doctorate,Less than $40K,3,2,2,1204,82,0
M,Doctorate,$40K - $60K,5,3,4,0,54,1
F,College,Less than $40K,3,1,3,0,54,0
F,College,Less than $40K,4,2,3,0,80,0
F,High School,Less than $40K,4,3,4,0,46,1
F,Unknown,Less than $40K,4,4,3,0,82,0
M,High School,$60K - $80K,3,2,3,1530,70,0
F,High School,Less than $40K,3,3,3,0,37,1
F,Unknown,Less than $40K,4,2,3,864,64,0
M,Unknown,$80K - $120K,4,2,1,0,78,0
F,Post-Graduate,Less than $40K,4,2,2,1251,71,0
F,High School,Less than $40K,3,1,3,1483,75,0
M,High School,$80K - $120K,6,2,2,2142,83,0
M,Graduate,Less than $40K,4,3,1,1677,94,0
M,High School,$120K +,6,4,3,813,40,1
F,Unknown,Less than $40K,5,3,2,0,43,1
M,Graduate,$80K - $120K,6,3,2,1853,60,0
F,Uneducated,Less than $40K,5,2,3,661,87,0
M,Graduate,$60K - $80K,6,3,2,0,55,0
F,High School,Less than $40K,4,3,1,1299,77,0
F,Graduate,Less than $40K,4,1,3,1153,65,0
M,Graduate,$80K - $120K,5,1,1,2081,62,0
F,Graduate,Less than $40K,6,3,3,750,79,0
F,Graduate,$40K - $60K,4,1,1,703,80,0
M,Uneducated,$60K - $80K,6,2,1,2124,87,0
M,Post-Graduate,$40K - $60K,4,3,2,0,78,0
M,Uneducated,$60K - $80K,5,3,2,0,39,1
F,High School,Less than $40K,3,3,1,0,75,0
M,Graduate,$60K - $80K,4,2,3,0,38,1
F,Graduate,Unknown,5,2,3,484,45,1
F,Uneducated,Less than $40K,6,2,2,1135,85,0
F,Graduate,Unknown,6,1,3,1456,65,0
M,Graduate,$60K - $80K,5,3,3,0,47,1
F,Graduate,$40K - $60K,4,3,2,1544,70,0
F,Graduate,Less than $40K,5,2,2,991,59,0
F,High School,Unknown,5,1,2,1870,63,0
M,Unknown,$40K - $60K,4,3,3,2208,86,0
M,Graduate,$40K - $60K,6,2,2,0,38,1
F,Unknown,Less than $40K,3,2,2,2517,58,1
M,High School,$60K - $80K,5,2,2,1293,71,0
M,Graduate,$80K - $120K,3,3,1,1859,80,0
